primal_vertex_tag,dual_quadrangle_element_tag,primal_face_index
448,3898,1300
644,3899,1300
197,3900,1300
368,3901,1301
474,3902,1301
369,3903,1301
1098,3904,1302
1099,3905,1302
1097,3906,1302
564,3907,1303
607,3908,1303
589,3909,1303
436,3910,1304
451,3911,1304
415,3912,1304
855,3913,1305
856,3914,1305
616,3915,1305
697,3916,1306
817,3917,1306
816,3918,1306
756,3919,1307
757,3920,1307
372,3921,1307
468,3922,1308
469,3923,1308
467,3924,1308
479,3925,1309
656,3926,1309
587,3927,1309
444,3928,1310
606,3929,1310
573,3930,1310
274,3931,1311
316,3932,1311
275,3933,1311
594,3934,1312
595,3935,1312
593,3936,1312
438,3937,1313
440,3938,1313
439,3939,1313
456,3940,1314
598,3941,1314
455,3942,1314
292,3943,1315
294,3944,1315
293,3945,1315
358,3946,1316
466,3947,1316
360,3948,1316
208,3949,1317
210,3950,1317
209,3951,1317
594,3952,1318
682,3953,1318
595,3954,1318
682,3955,1319
684,3956,1319
595,3957,1319
466,3958,1320
468,3959,1320
467,3960,1320
841,3961,1321
842,3962,1321
213,3963,1321
440,3964,1322
455,3965,1322
439,3966,1322
385,3967,1323
594,3968,1323
593,3969,1323
855,3970,1324
857,3971,1324
856,3972,1324
208,3973,1325
213,3974,1325
210,3975,1325
484,3976,1326
691,3977,1326
485,3978,1326
437,3979,1327
438,3980,1327
371,3981,1327
692,3982,1328
742,3983,1328
694,3984,1328
303,3985,1329
305,3986,1329
304,3987,1329
202,3988,1330
203,3989,1330
200,3990,1330
440,3991,1331
456,3992,1331
455,3993,1331
189,3994,1332
837,3995,1332
186,3996,1332
204,3997,1333
273,3998,1333
203,3999,1333
42,4000,1334
1070,4001,1334
41,4002,1334
615,4003,1335
616,4004,1335
477,4005,1335
479,4006,1336
587,4007,1336
474,4008,1336
358,4009,1337
360,4010,1337
359,4011,1337
323,4012,1338
325,4013,1338
324,4014,1338
294,4015,1339
309,4016,1339
295,4017,1339
273,4018,1340
754,4019,1340
286,4020,1340
656,4021,1341
695,4022,1341
587,4023,1341
590,4024,1342
950,4025,1342
462,4026,1342
137,4027,1343
1069,4028,1343
33,4029,1343
482,4030,1344
697,4031,1344
696,4032,1344
466,4033,1345
467,4034,1345
360,4035,1345
493,4036,1346
496,4037,1346
495,4038,1346
356,4039,1347
358,4040,1347
357,4041,1347
207,4042,1348
208,4043,1348
206,4044,1348
247,4045,1349
372,4046,1349
245,4047,1349
309,4048,1350
323,4049,1350
295,4050,1350
445,4051,1351
918,4052,1351
341,4053,1351
118,4054,1352
1067,4055,1352
57,4056,1352
344,4057,1353
375,4058,1353
345,4059,1353
444,4060,1354
573,4061,1354
437,4062,1354
606,4063,1355
723,4064,1355
573,4065,1355
161,4066,1356
1066,4067,1356
60,4068,1356
292,4069,1357
293,4070,1357
207,4071,1357
484,4072,1358
707,4073,1358
691,4074,1358
1009,4075,1359
1011,4076,1359
1010,4077,1359
315,4078,1360
586,4079,1360
308,4080,1360
294,4081,1361
295,4082,1361
293,4083,1361
707,4084,1362
760,4085,1362
691,4086,1362
394,4087,1363
604,4088,1363
508,4089,1363
202,4090,1364
204,4091,1364
203,4092,1364
202,4093,1365
205,4094,1365
204,4095,1365
971,4096,1366
974,4097,1366
972,4098,1366
383,4099,1367
417,4100,1367
412,4101,1367
138,4102,1368
1068,4103,1368
54,4104,1368
543,4105,1369
665,4106,1369
542,4107,1369
742,4108,1370
991,4109,1370
743,4110,1370
243,4111,1371
356,4112,1371
306,4113,1371
389,4114,1372
396,4115,1372
331,4116,1372
477,4117,1373
484,4118,1373
410,4119,1373
378,4120,1374
392,4121,1374
377,4122,1374
379,4123,1375
410,4124,1375
364,4125,1375
807,4126,1376
808,4127,1376
416,4128,1376
370,4129,1377
437,4130,1377
371,4131,1377
393,4132,1378
441,4133,1378
392,4134,1378
185,4135,1379
387,4136,1379
183,4137,1379
448,4138,1380
704,4139,1380
644,4140,1380
305,4141,1381
333,4142,1381
307,4143,1381
659,4144,1382
889,4145,1382
622,4146,1382
452,4147,1383
545,4148,1383
451,4149,1383
332,4150,1384
416,4151,1384
389,4152,1384
645,4153,1385
871,4154,1385
735,4155,1385
296,4156,1386
622,4157,1386
201,4158,1386
482,4159,1387
579,4160,1387
396,4161,1387
386,4162,1388
678,4163,1388
487,4164,1388
379,4165,1389
477,4166,1389
410,4167,1389
621,4168,1390
737,4169,1390
342,4170,1390
696,4171,1391
787,4172,1391
579,4173,1391
193,4174,1392
271,4175,1392
191,4176,1392
500,4177,1393
501,4178,1393
499,4179,1393
415,4180,1394
435,4181,1394
366,4182,1394
370,4183,1395
371,4184,1395
315,4185,1395
330,4186,1396
332,4187,1396
331,4188,1396
591,4189,1397
927,4190,1397
588,4191,1397
697,4192,1398
816,4193,1398
696,4194,1398
400,4195,1399
475,4196,1399
401,4197,1399
362,4198,1400
379,4199,1400
364,4200,1400
347,4201,1401
377,4202,1401
322,4203,1401
205,4204,1402
207,4205,1402
206,4206,1402
63,4207,1403
1077,4208,1403
64,4209,1403
279,4210,1404
330,4211,1404
329,4212,1404
205,4213,1405
206,4214,1405
204,4215,1405
339,4216,1406
388,4217,1406
341,4218,1406
607,4219,1407
651,4220,1407
650,4221,1407
277,4222,1408
278,4223,1408
271,4224,1408
448,4225,1409
759,4226,1409
704,4227,1409
667,4228,1410
714,4229,1410
668,4230,1410
91,4231,1411
105,4232,1411
90,4233,1411
90,4234,1412
106,4235,1412
91,4236,1412
88,4237,1413
103,4238,1413
87,4239,1413
87,4240,1414
104,4241,1414
88,4242,1414
200,4243,1415
891,4244,1415
198,4245,1415
196,4246,1416
199,4247,1416
198,4248,1416
482,4249,1417
696,4250,1417
579,4251,1417
279,4252,1418
310,4253,1418
278,4254,1418
389,4255,1419
482,4256,1419
396,4257,1419
198,4258,1420
448,4259,1420
197,4260,1420
332,4261,1421
389,4262,1421
331,4263,1421
314,4264,1422
370,4265,1422
315,4266,1422
545,4267,1423
680,4268,1423
658,4269,1423
391,4270,1424
506,4271,1424
505,4272,1424
201,4273,1425
202,4274,1425
200,4275,1425
545,4276,1426
658,4277,1426
451,4278,1426
92,4279,1427
102,4280,1427
93,4281,1427
93,4282,1428
99,4283,1428
92,4284,1428
85,4285,1429
101,4286,1429
86,4287,1429
86,4288,1430
100,4289,1430
85,4290,1430
339,4291,1431
341,4292,1431
333,4293,1431
60,4294,1432
1078,4295,1432
61,4296,1432
378,4297,1433
393,4298,1433
392,4299,1433
303,4300,1434
304,4301,1434
302,4302,1434
271,4303,1435
1380,4304,1435
839,4305,1435
150,4306,1436
1018,4307,1436
8,4308,1436
388,4309,1437
542,4310,1437
445,4311,1437
305,4312,1438
307,4313,1438
304,4314,1438
196,4315,1439
197,4316,1439
194,4317,1439
497,4318,1440
500,4319,1440
499,4320,1440
775,4321,1441
776,4322,1441
774,4323,1441
346,4324,1442
391,4325,1442
390,4326,1442
500,4327,1443
676,4328,1443
675,4329,1443
330,4330,1444
331,4331,1444
329,4332,1444
542,4333,1445
609,4334,1445
445,4335,1445
253,4336,1446
302,4337,1446
251,4338,1446
475,4339,1447
626,4340,1447
476,4341,1447
675,4342,1448
677,4343,1448
501,4344,1448
388,4345,1449
445,4346,1449
341,4347,1449
196,4348,1450
198,4349,1450
197,4350,1450
314,4351,1451
315,4352,1451
308,4353,1451
636,4354,1452
643,4355,1452
640,4356,1452
88,4357,1453
946,4358,1453
89,4359,1453
279,4360,1454
329,4361,1454
310,4362,1454
195,4363,1455
884,4364,1455
196,4365,1455
262,4366,1456
264,4367,1456
261,4368,1456
551,4369,1457
564,4370,1457
550,4371,1457
307,4372,1458
314,4373,1458
308,4374,1458
307,4375,1459
308,4376,1459
304,4377,1459
386,4378,1460
480,4379,1460
373,4380,1460
372,4381,1461
876,4382,1461
245,4383,1461
629,4384,1462
699,4385,1462
631,4386,1462
192,4387,1463
195,4388,1463
194,4389,1463
269,4390,1464
270,4391,1464
214,4392,1464
487,4393,1465
667,4394,1465
480,4395,1465
393,4396,1466
866,4397,1466
441,4398,1466
28,4399,1467
1088,4400,1467
29,4401,1467
52,4402,1468
1093,4403,1468
53,4404,1468
544,4405,1469
710,4406,1469
574,4407,1469
25,4408,1470
1096,4409,1470
26,4410,1470
735,4411,1471
792,4412,1471
734,4413,1471
89,4414,1472
945,4415,1472
90,4416,1472
35,4417,1473
1095,4418,1473
36,4419,1473
199,4420,1474
200,4421,1474
198,4422,1474
277,4423,1475
279,4424,1475
278,4425,1475
199,4426,1476
201,4427,1476
200,4428,1476
378,4429,1477
394,4430,1477
393,4431,1477
490,4432,1478
982,4433,1478
458,4434,1478
375,4435,1479
1024,4436,1479
397,4437,1479
347,4438,1480
378,4439,1480
377,4440,1480
626,4441,1481
730,4442,1481
627,4443,1481
487,4444,1482
669,4445,1482
667,4446,1482
195,4447,1483
196,4448,1483
194,4449,1483
676,4450,1484
785,4451,1484
675,4452,1484
344,4453,1485
345,4454,1485
316,4455,1485
105,4456,1486
179,4457,1486
90,4458,1486
193,4459,1487
277,4460,1487
271,4461,1487
645,4462,1488
734,4463,1488
539,4464,1488
500,4465,1489
675,4466,1489
501,4467,1489
386,4468,1490
487,4469,1490
480,4470,1490
555,4471,1491
567,4472,1491
553,4473,1491
607,4474,1492
650,4475,1492
589,4476,1492
780,4477,1493
781,4478,1493
776,4479,1493
508,4480,1494
539,4481,1494
395,4482,1494
249,4483,1495
621,4484,1495
342,4485,1495
645,4486,1496
735,4487,1496
734,4488,1496
700,4489,1497
701,4490,1497
505,4491,1497
302,4492,1498
882,4493,1498
251,4494,1498
508,4495,1499
645,4496,1499
539,4497,1499
443,4498,1500
544,4499,1500
512,4500,1500
394,4501,1501
395,4502,1501
393,4503,1501
725,4504,1502
739,4505,1502
574,4506,1502
772,4507,1503
775,4508,1503
774,4509,1503
745,4510,1504
910,4511,1504
701,4512,1504
192,4513,1505
194,4514,1505
193,4515,1505
454,4516,1506
647,4517,1506
646,4518,1506
394,4519,1507
508,4520,1507
395,4521,1507
391,4522,1508
505,4523,1508
390,4524,1508
312,4525,1509
386,4526,1509
373,4527,1509
390,4528,1510
1006,4529,1510
347,4530,1510
506,4531,1511
700,4532,1511
505,4533,1511
346,4534,1512
347,4535,1512
322,4536,1512
348,4537,1513
443,4538,1513
442,4539,1513
291,4540,1514
328,4541,1514
289,4542,1514
710,4543,1515
725,4544,1515
574,4545,1515
512,4546,1516
578,4547,1516
442,4548,1516
589,4549,1517
591,4550,1517
588,4551,1517
417,4552,1518
575,4553,1518
418,4554,1518
972,4555,1519
973,4556,1519
970,4557,1519
564,4558,1520
588,4559,1520
550,4560,1520
836,4561,1521
853,4562,1521
664,4563,1521
564,4564,1522
589,4565,1522
588,4566,1522
257,4567,1523
262,4568,1523
261,4569,1523
262,4570,1524
502,4571,1524
266,4572,1524
544,4573,1525
574,4574,1525
512,4575,1525
346,4576,1526
390,4577,1526
347,4578,1526
274,4579,1527
275,4580,1527
270,4581,1527
348,4582,1528
400,4583,1528
328,4584,1528
321,4585,1529
346,4586,1529
322,4587,1529
700,4588,1530
745,4589,1530
701,4590,1530
560,4591,1531
568,4592,1531
557,4593,1531
262,4594,1532
266,4595,1532
264,4596,1532
172,4597,1533
1207,4598,1533
1141,4599,1533
321,4600,1534
322,4601,1534
276,4602,1534
192,4603,1535
193,4604,1535
191,4605,1535
171,4606,1536
883,4607,1536
83,4608,1536
775,4609,1537
780,4610,1537
776,4611,1537
567,4612,1538
1036,4613,1538
553,4614,1538
185,4615,1539
708,4616,1539
387,4617,1539
267,4618,1540
291,4619,1540
289,4620,1540
942,4621,1541
1235,4622,1541
791,4623,1541
95,4624,1542
173,4625,1542
96,4626,1542
96,4627,1543
174,4628,1543
95,4629,1543
83,4630,1544
172,4631,1544
82,4632,1544
82,4633,1545
171,4634,1545
83,4635,1545
566,4636,1546
571,4637,1546
562,4638,1546
443,4639,1547
512,4640,1547
442,4641,1547
781,4642,1548
784,4643,1548
783,4644,1548
375,4645,1549
397,4646,1549
345,4647,1549
362,4648,1550
1102,4649,1550
379,4650,1550
188,4651,1551
189,4652,1551
186,4653,1551
724,4654,1552
1147,4655,1552
573,4656,1552
475,4657,1553
639,4658,1553
626,4659,1553
348,4660,1554
442,4661,1554
400,4662,1554
81,4663,1555
175,4664,1555
80,4665,1555
80,4666,1556
176,4667,1556
81,4668,1556
97,4669,1557
178,4670,1557
98,4671,1557
98,4672,1558
177,4673,1558
97,4674,1558
182,4675,1559
821,4676,1559
184,4677,1559
190,4678,1560
192,4679,1560
191,4680,1560
275,4681,1561
321,4682,1561
276,4683,1561
187,4684,1562
214,4685,1562
188,4686,1562
291,4687,1563
348,4688,1563
328,4689,1563
190,4690,1564
191,4691,1564
189,4692,1564
516,4693,1565
529,4694,1565
446,4695,1565
130,4696,1566
1091,4697,1566
1090,4698,1566
170,4699,1567
1098,4700,1567
1097,4701,1567
834,4702,1568
914,4703,1568
833,4704,1568
536,4705,1569
980,4706,1569
540,4707,1569
105,4708,1570
585,4709,1570
180,4710,1570
275,4711,1571
276,4712,1571
270,4713,1571
866,4714,1572
1314,4715,1572
865,4716,1572
472,4717,1573
987,4718,1573
469,4719,1573
184,4720,1574
187,4721,1574
186,4722,1574
188,4723,1575
190,4724,1575
189,4725,1575
105,4726,1576
180,4727,1576
179,4728,1576
722,4729,1577
755,4730,1577
518,4731,1577
310,4732,1578
1116,4733,1578
312,4734,1578
180,4735,1579
181,4736,1579
179,4737,1579
610,4738,1580
662,4739,1580
575,4740,1580
149,4741,1581
1030,4742,1581
72,4743,1581
9,4744,1582
1031,4745,1582
150,4746,1582
300,4747,1583
912,4748,1583
351,4749,1583
187,4750,1584
188,4751,1584
186,4752,1584
610,4753,1585
690,4754,1585
662,4755,1585
481,4756,1586
1149,4757,1586
620,4758,1586
795,4759,1587
1375,4760,1587
115,4761,1587
367,4762,1588
1003,4763,1588
436,4764,1588
417,4765,1589
610,4766,1589
575,4767,1589
182,4768,1590
183,4769,1590
181,4770,1590
135,4771,1591
1087,4772,1591
34,4773,1591
180,4774,1592
182,4775,1592
181,4776,1592
170,4777,1593
1097,4778,1593
39,4779,1593
109,4780,1594
1045,4781,1594
1044,4782,1594
130,4783,1595
1090,4784,1595
48,4785,1595
184,4786,1596
185,4787,1596
183,4788,1596
184,4789,1597
186,4790,1597
185,4791,1597
647,4792,1598
726,4793,1598
715,4794,1598
510,4795,1599
1003,4796,1599
367,4797,1599
182,4798,1600
184,4799,1600
183,4800,1600
716,4801,1601
925,4802,1601
498,4803,1601
446,4804,1602
1024,4805,1602
375,4806,1602
151,4807,1603
1022,4808,1603
1021,4809,1603
647,4810,1604
727,4811,1604
726,4812,1604
804,4813,1605
978,4814,1605
977,4815,1605
828,4816,1606
1260,4817,1606
826,4818,1606
83,4819,1607
883,4820,1607
84,4821,1607
124,4822,1608
1049,4823,1608
1048,4824,1608
350,4825,1609
1124,4826,1609
352,4827,1609
10,4828,1610
1032,4829,1610
109,4830,1610
615,4831,1611
1102,4832,1611
984,4833,1611
154,4834,1612
1059,4835,1612
1058,4836,1612
1052,4837,1613
1053,4838,1613
163,4839,1613
971,4840,1614
993,4841,1614
974,4842,1614
136,4843,1615
1062,4844,1615
1061,4845,1615
571,4846,1616
1139,4847,1616
994,4848,1616
620,4849,1617
1149,4850,1617
803,4851,1617
630,4852,1618
1028,4853,1618
628,4854,1618
108,4855,1619
1035,4856,1619
70,4857,1619
722,4858,1620
943,4859,1620
755,4860,1620
156,4861,1621
1033,4862,1621
12,4863,1621
13,4864,1622
1038,4865,1622
156,4866,1622
109,4867,1623
1044,4868,1623
11,4869,1623
70,4870,1624
1046,4871,1624
110,4872,1624
67,4873,1625
1039,4874,1625
129,4875,1625
15,4876,1626
1042,4877,1626
128,4878,1626
65,4879,1627
1043,4880,1627
158,4881,1627
525,4882,1628
989,4883,1628
988,4884,1628
124,4885,1629
1048,4886,1629
18,4887,1629
117,4888,1630
1050,4889,1630
23,4890,1630
727,4891,1631
869,4892,1631
726,4893,1631
302,4894,1632
913,4895,1632
882,4896,1632
562,4897,1633
975,4898,1633
560,4899,1633
162,4900,1634
1051,4901,1634
35,4902,1634
50,4903,1635
1052,4904,1635
163,4905,1635
36,4906,1636
1054,4907,1636
162,4908,1636
163,4909,1637
1055,4910,1637
49,4911,1637
391,4912,1638
1113,4913,1638
663,4914,1638
133,4915,1639
1056,4916,1639
47,4917,1639
560,4918,1640
975,4919,1640
568,4920,1640
164,4921,1641
1057,4922,1641
45,4923,1641
458,4924,1642
982,4925,1642
408,4926,1642
159,4927,1643
1064,4928,1643
21,4929,1643
1082,4930,1644
1083,4931,1644
140,4932,1644
136,4933,1645
1061,4934,1645
26,4935,1645
814,4936,1646
938,4937,1646
509,4938,1646
730,4939,1647
1109,4940,1647
627,4941,1647
614,4942,1648
1151,4943,1648
795,4944,1648
736,4945,1649
1146,4946,1649
526,4947,1649
141,4948,1650
1086,4949,1650
1085,4950,1650
111,4951,1651
1071,4952,1651
43,4953,1651
1093,4954,1652
1267,4955,1652
131,4956,1652
676,4957,1653
1224,4958,1653
785,4959,1653
154,4960,1654
1058,4961,1654
13,4962,1654
87,4963,1655
944,4964,1655
104,4965,1655
19,4966,1656
1063,4967,1656
124,4968,1656
4,4969,1657
1015,4970,1657
5,4971,1657
24,4972,1658
1060,4973,1658
117,4974,1658
544,4975,1659
1161,4976,1659
710,4977,1659
648,4978,1660
820,4979,1660
452,4980,1660
41,4981,1661
1070,4982,1661
139,4983,1661
127,4984,1662
1074,4985,1662
15,4986,1662
1156,4987,1663
1167,4988,1663
577,4989,1663
640,4990,1664
894,4991,1664
893,4992,1664
582,4993,1665
1171,4994,1665
731,4995,1665
927,4996,1666
934,4997,1666
543,4998,1666
122,4999,1667
1014,5000,1667
6,5001,1667
18,5002,1668
1076,5003,1668
134,5004,1668
755,5005,1669
1138,5006,1669
518,5007,1669
134,5008,1670
1081,5009,1670
19,5010,1670
58,5011,1671
1082,5012,1671
140,5013,1671
143,5014,1672
1094,5015,1672
51,5016,1672
142,5017,1673
1089,5018,1673
27,5019,1673
352,5020,1674
1124,5021,1674
413,5022,1674
31,5023,1675
1084,5024,1675
169,5025,1675
141,5026,1676
1085,5027,1676
37,5028,1676
368,5029,1677
1145,5030,1677
479,5031,1677
64,5032,1678
1077,5033,1678
165,5034,1678
61,5035,1679
1078,5036,1679
113,5037,1679
8,5038,1680
1018,5039,1680
7,5040,1680
7,5041,1681
1026,5042,1681
8,5043,1681
74,5044,1682
1019,5045,1682
73,5046,1682
73,5047,1683
1020,5048,1683
74,5049,1683
385,5050,1684
1148,5051,1684
594,5052,1684
110,5053,1685
1025,5054,1685
71,5055,1685
29,5056,1686
1088,5057,1686
119,5058,1686
53,5059,1687
1093,5060,1687
131,5061,1687
26,5062,1688
1096,5063,1688
142,5064,1688
36,5065,1689
1095,5066,1689
141,5067,1689
33,5068,1690
1069,5069,1690
32,5070,1690
57,5071,1691
1067,5072,1691
56,5073,1691
60,5074,1692
1066,5075,1692
59,5076,1692
54,5077,1693
1068,5078,1693
53,5079,1693
525,5080,1694
987,5081,1694
472,5082,1694
34,5083,1695
1087,5084,1695
35,5085,1695
39,5086,1696
1097,5087,1696
40,5088,1696
268,5089,1697
1194,5090,1697
317,5091,1697
48,5092,1698
1090,5093,1698
49,5094,1698
9,5095,1699
1032,5096,1699
10,5097,1699
72,5098,1700
1030,5099,1700
71,5100,1700
10,5101,1701
1031,5102,1701
9,5103,1701
1024,5104,1702
1277,5105,1702
397,5106,1702
101,5107,1703
944,5108,1703
86,5109,1703
806,5110,1704
1406,5111,1704
441,5112,1704
12,5113,1705
1033,5114,1705
11,5115,1705
70,5116,1706
1035,5117,1706
69,5118,1706
1141,5119,1707
1142,5120,1707
175,5121,1707
14,5122,1708
1038,5123,1708
13,5124,1708
68,5125,1709
1039,5126,1709
67,5127,1709
16,5128,1710
1042,5129,1710
15,5130,1710
66,5131,1711
1043,5132,1711
65,5133,1711
1127,5134,1712
1170,5135,1712
655,5136,1712
11,5137,1713
1044,5138,1713
12,5139,1713
69,5140,1714
1046,5141,1714
70,5142,1714
18,5143,1715
1048,5144,1715
17,5145,1715
796,5146,1716
1178,5147,1716
1073,5148,1716
23,5149,1717
1050,5150,1717
22,5151,1717
309,5152,1718
926,5153,1718
323,5154,1718
35,5155,1719
1051,5156,1719
34,5157,1719
51,5158,1720
1052,5159,1720
50,5160,1720
571,5161,1721
975,5162,1721
562,5163,1721
37,5164,1722
1054,5165,1722
36,5166,1722
49,5167,1723
1055,5168,1723
48,5169,1723
47,5170,1724
1056,5171,1724
46,5172,1724
45,5173,1725
1057,5174,1725
44,5175,1725
1395,5176,1726
1402,5177,1726
793,5178,1726
1008,5179,1727
1207,5180,1727
172,5181,1727
21,5182,1728
1064,5183,1728
20,5184,1728
26,5185,1729
1061,5186,1729
25,5187,1729
43,5188,1730
1071,5189,1730
42,5190,1730
686,5191,1731
1186,5192,1731
947,5193,1731
591,5194,1732
1103,5195,1732
935,5196,1732
371,5197,1733
948,5198,1733
315,5199,1733
647,5200,1734
1160,5201,1734
727,5202,1734
13,5203,1735
1058,5204,1735
14,5205,1735
613,5206,1736
1190,5207,1736
1108,5208,1736
158,5209,1737
1029,5210,1737
64,5211,1737
1078,5212,1738
1079,5213,1738
113,5214,1738
321,5215,1739
1113,5216,1739
346,5217,1739
7,5218,1740
1018,5219,1740
122,5220,1740
15,5221,1741
1074,5222,1741
16,5223,1741
657,5224,1742
1168,5225,1742
747,5226,1742
17,5227,1743
1076,5228,1743
18,5229,1743
19,5230,1744
1081,5231,1744
20,5232,1744
27,5233,1745
1089,5234,1745
28,5235,1745
51,5236,1746
1094,5237,1746
52,5238,1746
57,5239,1747
1082,5240,1747
58,5241,1747
30,5242,1748
1084,5243,1748
31,5244,1748
37,5245,1749
1085,5246,1749
38,5247,1749
58,5248,1750
1120,5249,1750
118,5250,1750
55,5251,1751
1119,5252,1751
138,5253,1751
52,5254,1752
1121,5255,1752
115,5256,1752
151,5257,1753
1021,5258,1753
1020,5259,1753
962,5260,1754
1001,5261,1754
958,5262,1754
980,5263,1755
1289,5264,1755
847,5265,1755
338,5266,1756
1145,5267,1756
325,5268,1756
1209,5269,1757
1282,5270,1757
177,5271,1757
774,5272,1758
1245,5273,1758
773,5274,1758
8,5275,1759
1026,5276,1759
152,5277,1759
73,5278,1760
1019,5279,1760
149,5280,1760
151,5281,1761
1020,5282,1761
73,5283,1761
529,5284,1762
1024,5285,1762
446,5286,1762
681,5287,1763
990,5288,1763
989,5289,1763
804,5290,1764
977,5291,1764
976,5292,1764
947,5293,1765
1186,5294,1765
653,5295,1765
898,5296,1766
899,5297,1766
585,5298,1766
611,5299,1767
937,5300,1767
686,5301,1767
355,5302,1768
1148,5303,1768
349,5304,1768
56,5305,1769
1119,5306,1769
55,5307,1769
59,5308,1770
1120,5309,1770
58,5310,1770
53,5311,1771
1121,5312,1771
52,5313,1771
644,5314,1772
915,5315,1772
896,5316,1772
152,5317,1773
1032,5318,1773
9,5319,1773
979,5320,1774
1157,5321,1774
365,5322,1774
1033,5323,1775
1034,5324,1775
107,5325,1775
346,5326,1776
1113,5327,1776
391,5328,1776
1089,5329,1777
1341,5330,1777
857,5331,1777
532,5332,1778
1257,5333,1778
917,5334,1778
1145,5335,1779
1168,5336,1779
657,5337,1779
788,5338,1780
1144,5339,1780
1118,5340,1780
1160,5341,1781
1174,5342,1781
727,5343,1781
107,5344,1782
1031,5345,1782
10,5346,1782
71,5347,1783
1030,5348,1783
108,5349,1783
420,5350,1784
1126,5351,1784
432,5352,1784
640,5353,1785
893,5354,1785
637,5355,1785
1064,5356,1786
1065,5357,1786
1063,5358,1786
432,5359,1787
1126,5360,1787
1108,5361,1787
798,5362,1788
881,5363,1788
303,5364,1788
1202,5365,1789
1238,5366,1789
650,5367,1789
11,5368,1790
1033,5369,1790
107,5370,1790
728,5371,1791
1398,5372,1791
870,5373,1791
105,5374,1792
898,5375,1792
585,5376,1792
747,5377,1793
1168,5378,1793
750,5379,1793
69,5380,1794
1035,5381,1794
157,5382,1794
474,5383,1795
1126,5384,1795
369,5385,1795
157,5386,1796
1039,5387,1796
68,5388,1796
148,5389,1797
1187,5390,1797
999,5391,1797
1071,5392,1798
1072,5393,1798
1070,5394,1798
128,5395,1799
1038,5396,1799
14,5397,1799
964,5398,1800
1125,5399,1800
962,5400,1800
129,5401,1801
1043,5402,1801
66,5403,1801
155,5404,1802
1042,5405,1802
16,5406,1802
17,5407,1803
1048,5408,1803
155,5409,1803
114,5410,1804
1212,5411,1804
919,5412,1804
730,5413,1805
1311,5414,1805
1109,5415,1805
22,5416,1806
1050,5417,1806
159,5418,1806
116,5419,1807
1217,5420,1807
1054,5421,1807
34,5422,1808
1051,5423,1808
137,5424,1808
115,5425,1809
1052,5426,1809
51,5427,1809
316,5428,1810
954,5429,1810
275,5430,1810
116,5431,1811
1054,5432,1811
37,5433,1811
48,5434,1812
1055,5435,1812
133,5436,1812
12,5437,1813
1044,5438,1813
154,5439,1813
153,5440,1814
1046,5441,1814
69,5442,1814
46,5443,1815
1056,5444,1815
164,5445,1815
44,5446,1816
1057,5447,1816
111,5448,1816
366,5449,1817
1150,5450,1817
336,5451,1817
804,5452,1818
976,5453,1818
802,5454,1818
585,5455,1819
1334,5456,1819
824,5457,1819
1009,5458,1820
1014,5459,1820
1011,5460,1820
434,5461,1821
1162,5462,1821
1107,5463,1821
865,5464,1822
1230,5465,1822
806,5466,1822
20,5467,1823
1064,5468,1823
1063,5469,1823
905,5470,1824
906,5471,1824
299,5472,1824
434,5473,1825
1107,5474,1825
381,5475,1825
430,5476,1826
1149,5477,1826
481,5478,1826
289,5479,1827
928,5480,1827
290,5481,1827
329,5482,1828
1116,5483,1828
310,5484,1828
325,5485,1829
1145,5486,1829
368,5487,1829
25,5488,1830
1061,5489,1830
1060,5490,1830
14,5491,1831
1058,5492,1831
127,5493,1831
42,5494,1832
1071,5495,1832
1070,5496,1832
333,5497,1833
995,5498,1833
307,5499,1833
16,5500,1834
1074,5501,1834
167,5502,1834
383,5503,1835
1107,5504,1835
417,5505,1835
349,5506,1836
1148,5507,1836
385,5508,1836
167,5509,1837
1076,5510,1837
17,5511,1837
20,5512,1838
1081,5513,1838
166,5514,1838
168,5515,1839
1082,5516,1839
57,5517,1839
119,5518,1840
1084,5519,1840
30,5520,1840
38,5521,1841
1085,5522,1841
170,5523,1841
354,5524,1842
956,5525,1842
399,5526,1842
823,5527,1843
941,5528,1843
343,5529,1843
610,5530,1844
1162,5531,1844
690,5532,1844
28,5533,1845
1089,5534,1845
1088,5535,1845
52,5536,1846
1094,5537,1846
1093,5538,1846
496,5539,1847
1157,5540,1847
1132,5541,1847
422,5542,1848
965,5543,1848
424,5544,1848
649,5545,1849
953,5546,1849
689,5547,1849
1149,5548,1850
1175,5549,1850
803,5550,1850
550,5551,1851
1005,5552,1851
547,5553,1851
438,5554,1852
1147,5555,1852
478,5556,1852
637,5557,1853
893,5558,1853
672,5559,1853
298,5560,1854
936,5561,1854
541,5562,1854
173,5563,1855
1135,5564,1855
96,5565,1855
139,5566,1856
1381,5567,1856
964,5568,1856
470,5569,1857
997,5570,1857
473,5571,1857
478,5572,1858
1133,5573,1858
440,5574,1858
456,5575,1859
1133,5576,1859
600,5577,1859
497,5578,1860
1131,5579,1860
500,5580,1860
1200,5581,1861
1314,5582,1861
866,5583,1861
573,5584,1862
1147,5585,1862
437,5586,1862
557,5587,1863
969,5588,1863
555,5589,1863
1087,5590,1864
1095,5591,1864
35,5592,1864
486,5593,1865
947,5594,1865
653,5595,1865
266,5596,1866
903,5597,1866
264,5598,1866
97,5599,1867
1135,5600,1867
178,5601,1867
917,5602,1868
1414,5603,1868
532,5604,1868
