diamond_tag,primal_a,primal_b,center_x,center_y,center_z,grad_x,grad_y,grad_z,error_to_exact_surface_gradient
283,70,78,-0.048743443443603235,-0.9815609135281941,0.14511699139955303,-1.1324789580135657,0.2099463145950921,1.0588920632547922,0.04000824995189197
284,70,158,-0.17893481990435484,-0.9711595997418387,0.11056509852998712,-0.7045241144350503,0.25244609051973915,1.1035717356074968,0.0423648388611336
285,71,72,-0.909160167208445,0.11596777495501362,0.38274977183594433,-0.39275737340933725,-0.11900007564624976,-0.8963455738080823,0.029073372022927382
286,71,75,-0.8695614266555484,0.24975647800322628,0.4101821764592921,-0.4472779845040077,-0.029680237236075213,-0.9310694422020636,0.04842400321508754
287,71,82,-0.8765915342396315,0.34867791025648986,0.3110501442667675,-0.11774874902921945,-0.08953490597837896,-0.23064600945170066,0.0493721166722616
288,71,162,-0.9244413984962958,0.31228939353940754,0.18829378896805507,0.0005778690340936601,-0.3238236032715284,0.533676260731446,0.04506612831874876
289,72,75,-0.8435033601157607,0.145210295187721,0.5038869209319554,-0.8693527440151831,0.10011484883655603,-1.4828025153270254,0.04848021285810302
290,72,83,-0.7993355226792593,0.03709876038684388,0.5882509246232781,-1.211986212679919,0.06418210949350583,-1.6478565140213852,0.08748993484758326
291,72,84,-0.8231648124744657,-0.09949121646493861,0.546819211531473,-1.052913553068231,-0.12963303362771195,-1.6088254982691572,0.06707115347805305
292,72,159,-0.8865468960216489,-0.1268011676355885,0.42934777155451054,-0.5756686965915465,0.0551063378670425,-1.173181096012013,0.024469366545140158
293,73,74,0.15049440067067132,-0.9801890261653794,-0.05573444620469954,-0.8933036106085206,-0.20870758874042583,1.2505027751770652,0.05691345800546012
294,73,77,0.25345544348177057,-0.9470433699464853,-0.15611681714731787,-0.28671756362439466,-0.21879388278706757,0.8312843989155178,0.051526654254160226
295,73,81,0.0824954433584068,-0.9327743624440956,-0.32950152639175473,-0.7668150239883357,-0.12738243252158185,0.1558394127629985,0.06972829685494364
296,73,136,0.23324549876874345,-0.9132944593734622,-0.3034986207499444,-0.2391961314809262,-0.0673491378656289,0.01592358720240411,0.04279605702395826
297,74,77,0.28346097318907637,-0.9520357329606312,-0.016779163564745313,-0.1955033101650211,-0.0837172919142104,1.3327682451953529,0.04343618895414245
298,74,78,0.08687975809248684,-0.972853828731724,0.18064246571817563,-1.012185732761152,0.10886771460680236,1.0766012081213086,0.06351065382787817
299,74,79,0.2199751272875503,-0.9444358200666397,0.21527705428947533,-0.5268146987554131,0.1345815194501639,1.1217405267756668,0.01909484451529545
300,74,151,0.3104751650245745,-0.9371671866152239,0.11560357067905254,-0.100280238354849,0.13796808510990444,1.3937989397003918,0.03100761184851378
