diamond_tag,center_x,center_y,center_z,grad_x,grad_y,grad_z,error_to_exact_gradient
21,1.808667695983897,0.792821174477522,-0.12040472764515368,0.4865188710248246,0.639127845080798,2.6891992379569274,1.0301078401733927
22,1.8096451233130466,0.7862615005883595,0.1254159094527842,0.007944177651941522,0.3643773340814823,-0.5816362242527044,0.5111396941145995
23,1.753065599008445,0.9271792919798969,-0.09907849766011512,0.3337971670085005,0.5387842321477936,2.7290576776706263,0.8662307740439119
24,1.5593739829444213,1.2422247136781803,0.00029722693208217646,0.20755071076647938,-0.2628509733412976,1.3460764265306011,0.33958917901561525
25,1.5922200787423022,1.1704124594003766,-0.1173270377660562,0.6415651590569186,0.31686472339572935,2.795874432912318,0.9752390994944143
26,1.6699159072719154,1.0493349109829275,0.12737824380570892,0.25233814403791865,0.07938308246820697,-0.9518064070949781,0.5577412610752098
27,1.5892634166500152,1.1700083115087896,0.12473165261084902,0.3367996957425892,-0.04887092350581204,-0.9299776572972719,0.5827778906250646
28,1.6796957150968228,1.0546705538637817,-0.09842512124652189,0.4770342559338868,0.25278332050176266,2.7156922380447583,0.8863721563890361
29,1.3565398073148853,1.4620022087665074,0.006884686770666804,0.503912842081371,-0.5048573495331149,0.9816266399106277,0.4657187484125034
30,1.3951583642336782,1.3939546106963177,0.12739815681401453,0.6030841881913143,-0.25856457660612875,-0.9043232118649649,0.5891871011638741
31,1.4995820654105212,1.2871362671351032,-0.11647888413128821,0.7523588451384862,0.16009556015590976,2.6965628619068074,0.9023144508102834
32,1.4968561106358762,1.285968046430734,0.1247515656189316,0.5058803600964396,-0.2028586486632281,-0.9579903407278139,0.5348195396105682
33,1.4037603785313642,1.4029360420683907,-0.09420851502466378,0.6364303949901237,-0.010504982921830552,2.365769052794557,0.7934528303522399
34,1.1226535889388938,1.6463431214725466,-0.0037426898087745304,0.7786921270461132,-0.5115533680150561,1.0485884314195377,0.46789340378939387
35,1.285983034813293,1.4949764024874583,0.12804190444089128,0.7377385751475334,-0.32547608093611247,-0.866785163932121,0.49696577994268926
36,1.169043071864588,1.5807909625172811,-0.1383416585744618,0.8773472035700551,0.12690606175938202,1.9658588989984533,0.8554830446405144
37,1.1713900550413405,1.5864916473514894,0.12782496821026088,0.7634187700151088,-0.35025741192472715,-0.6403013429992856,0.5509072268922073
38,1.2939587414777394,1.5028896939151914,-0.09888425440345225,0.866007085957479,-0.15709283355586667,2.1787506905222176,0.6902002120060089
39,0.864060605773869,1.7966572512698606,0.00031112426320805894,0.8564060199633883,-0.4134153253322518,0.7432706895996294,0.465366902718181
40,0.9141925848133102,1.7474855472892954,-0.12765935354396768,0.7505798983845143,0.012184330006492355,1.3763389783422244,0.57619799962305
41,1.0433128637868383,1.663704605861028,-0.14438106513487056,0.9489890944396898,0.04831799963684147,1.740799764160033,0.5874408501564122
42,1.049540646049062,1.669887525281247,0.12723531062721605,0.8552825354711849,-0.36204873903817836,-0.5557645893142176,0.44142633817110655
43,0.9253390876397171,1.7428433556945833,0.12532380567176757,0.820297124058357,-0.3551873034638616,-0.27549855618945746,0.4771988167824478
44,0.5868661124351688,1.9051216192532996,0.0004611783415641203,0.7360848933516962,-0.22803462413853925,0.5048760668009613,0.36764231039955175
45,0.6524103499521254,1.8610981518478384,0.1275443506391109,0.7364475246367796,-0.26810527440938636,0.035447785303726165,0.41675249951538984
46,0.7805517950825162,1.8132567896139213,-0.12344536392089878,0.8056758334933712,-0.04364563052870951,1.0756371296026868,0.35394836109091715
47,0.7917701075332877,1.8072417426716163,0.12541590945288025,0.8449118398982239,-0.31205486315288955,-0.195383514411671,0.41807484336872613
48,0.6469633018491049,1.864153191897346,-0.12502372080239033,0.6072806165156954,-0.005751439206904671,0.7361388386798512,0.37863315618998317
49,0.2973699444167378,1.9719598014989739,0.0059736323909633585,0.424109372779697,-0.07016049140635708,0.2550278052732408,0.21304031473690066
50,0.5101162795677271,1.90479740307164,0.1282173697227106,0.6768956682249682,-0.20228984335074093,0.07758133338015766,0.4165979046098205
51,0.36768024036737945,1.9371346144943766,0.12866385295283764,0.5003536059857147,-0.15807825701525263,0.22768165473734295,0.39063361121825263
52,0.5069379033271133,1.908815684878541,-0.12007223074218568,0.5737007280421984,-0.023615416177779,0.4984433079630334,0.24498852414062686
53,0.3679025010169553,1.9485227861823282,-0.0997213310797932,0.3911425496502326,-0.012394738332641556,0.3195334719120061,0.2771244079526352
54,-0.0013051670615619399,1.9935064860832712,0.0007135855127960861,4.085524507677768e-15,3.979490538241453e-06,-0.001392771730309844,0.0032288999968862857
55,0.06800087608792871,1.9740698850172194,-0.11892634014304404,-0.02997395532851518,-0.025364048996139543,-0.1022840368909312,0.3094484952945471
56,0.07428011459783712,1.9705080053681137,0.12822457550534105,0.16497357280779057,-0.06536256475355393,0.2181821774982307,0.3559550797185247
57,0.2210445322473656,1.9592552615376126,0.1286710587356481,0.38812376676352645,-0.0995421853167057,0.20483975473003538,0.40110313659317287
58,0.2207332964699478,1.970614048764847,-0.09951407748549822,0.21760009358050558,0.0011980689475764154,0.1163397985796322,0.2571984390437956
59,-0.29763577342257314,1.971980392586431,0.004487796137977326,-0.4257435816404654,-0.05931822404500545,-0.26413491953791624,0.19511012205559072
60,-0.08093145771925299,1.973691367994847,-0.11951969612877708,-0.17070222213766112,-0.05914409203953974,-0.2084405699342307,0.32980674608586236
61,-0.07459352651482239,1.9707897208415872,0.12739815681397848,0.03129854675629996,-0.028620675205279337,0.11053708138160315,0.3405489051266861
